8.284190708696964833e+00 -7.200298593362009392e+00 2.068741771738858759e+00
8.253346069118977724e+00 -7.280366656932308445e+00 2.006166383378538587e+00
8.211533146752749701e+00 -7.366878118591165148e+00 1.798401779367742259e+00
8.181553961883972548e+00 -7.431879821465479985e+00 1.710891094129722845e+00
8.156100767556189624e+00 -7.494625492324368921e+00 1.616202646372187468e+00
8.136213292459490987e+00 -7.557103263933155901e+00 1.666995849262010942e+00
8.125688241385265798e+00 -7.605366981088836908e+00 1.560487802890047737e+00
8.119238827398463698e+00 -7.666702914098987520e+00 1.476929170335860020e+00
8.120394557195755425e+00 -7.734223721814055708e+00 1.281843354195459694e+00
8.127509584400732123e+00 -7.795082813883521311e+00 9.420218560071771385e-01
8.133168803671313896e+00 -7.834112509395541046e+00 7.505837674720985397e-01
8.135022591968512629e+00 -7.871992726052066125e+00 7.405380455445904619e-01
8.135022591968512629e+00 -7.871992726052066125e+00 7.405380455445904619e-01
8.135022591968512629e+00 -7.871992726052066125e+00 7.405380455445904619e-01
8.132763626199274398e+00 -7.903288151621729263e+00 8.412660988526955430e-01
8.123785261330151997e+00 -7.947730948657192762e+00 9.951285628801948002e-01
8.111759333905666836e+00 -7.984889479713070060e+00 9.634154581974345710e-01
8.098732706836104356e+00 -8.020491576366913122e+00 9.398133091587507204e-01
8.093514482329352333e+00 -8.037297213119794392e+00 8.469882753917745699e-01
8.084013778614055568e+00 -8.081187880043980698e+00 9.858889233391935347e-01
8.078265369303856858e+00 -8.122448077269185163e+00 1.109719864778983656e+00
8.075414809877134559e+00 -8.144837942155653820e+00 1.182051202265849810e+00
8.068763901076744460e+00 -8.192714459506603930e+00 1.274185082663517932e+00
8.060795704272676332e+00 -8.244834401117202560e+00 1.393363499398547312e+00
8.050696205847557962e+00 -8.301537759729617605e+00 1.517180040512490224e+00
8.050696205847557962e+00 -8.301537759729617605e+00 1.517180040512490224e+00
8.047977629280360645e+00 -8.316466103118571596e+00 1.549400318967933066e+00
8.035691540267084321e+00 -8.378855411333519854e+00 1.665506389845635926e+00
8.026089822189518941e+00 -8.428418100452649497e+00 1.736463307079838758e+00
8.022988157003993592e+00 -8.445503702886771435e+00 1.767323503145751040e+00
8.022988157003993592e+00 -8.445503702886771435e+00 1.767323503145751040e+00
8.020058800619956685e+00 -8.462932935622863084e+00 1.785394188614305877e+00
8.008222843685379289e+00 -8.534654717955246994e+00 1.875088994753331351e+00
7.990604889191970983e+00 -8.629483068837821236e+00 2.008171492338036490e+00
7.974621127284025057e+00 -8.709706682234021002e+00 2.103287531039265801e+00
7.954355260885366263e+00 -8.815371891952757721e+00 2.226862590364514727e+00
7.936623042474527878e+00 -8.904142785558548212e+00 2.325059757196946464e+00
7.917191635519478687e+00 -8.996262897686749582e+00 2.407335204152042163e+00
7.892739838633139549e+00 -9.115931513050808732e+00 2.507956264201875118e+00
7.875290316230519672e+00 -9.215645362308141131e+00 2.428389230209925920e+00
7.857867574318416537e+00 -9.312214897851202267e+00 2.351957343040885107e+00
7.832450765064251641e+00 -9.429050555960964530e+00 2.438226882965634168e+00
7.803585547222133378e+00 -9.546637794063972393e+00 2.390636752500296058e+00
7.782036574276722796e+00 -9.637985278095843711e+00 2.321410308938165024e+00
7.761591498068960426e+00 -9.729977249761651237e+00 2.409470750407459949e+00
7.738029898292479558e+00 -9.849850723606664360e+00 2.499218246810650967e+00
7.718378567312760730e+00 -9.944366603697522677e+00 2.430191224084692792e+00
7.691355557238199303e+00 -1.006450915101665622e+01 2.527953947721293115e+00
7.667168094527492705e+00 -1.016379113875719931e+01 2.591451174931579171e+00
7.661261740816073029e+00 -1.018902398788865504e+01 2.608914210025344182e+00
7.661261740816073029e+00 -1.018902398788865504e+01 2.608914210025344182e+00
7.637213050035388306e+00 -1.029192677226924602e+01 2.690656516704911017e+00
7.606398109939781271e+00 -1.042506741211451704e+01 2.794731052197841681e+00
7.582321772947750560e+00 -1.053531698173175712e+01 2.864329135090502909e+00
7.556909614726639468e+00 -1.064793606937288040e+01 2.925514627562408876e+00
7.520823407503748115e+00 -1.079152185075315629e+01 3.014979498554025916e+00
7.492653862552013599e+00 -1.090515080523404734e+01 2.934441462597832562e+00
7.458372002452766658e+00 -1.104946988441778721e+01 3.020227226581662983e+00
7.430971633548872468e+00 -1.116813961060461402e+01 2.938485343511463288e+00
7.404320685108194411e+00 -1.128369937845189952e+01 2.998991621872728608e+00
7.370097425264062529e+00 -1.143148154508463321e+01 3.081141577319524760e+00
7.339761705094783650e+00 -1.155194432223469647e+01 3.142159645552492719e+00
7.308053624748066746e+00 -1.167310510257508938e+01 3.054202228575567446e+00
7.270337288884048732e+00 -1.181982762609550974e+01 2.994136393878020996e+00
7.235598454948159564e+00 -1.196688777899834477e+01 3.068167244927527904e+00
7.209212301858943128e+00 -1.208751819339491895e+01 3.126452110764061043e+00
7.202469680087912884e+00 -1.211804990328321097e+01 2.993852110764060992e+00
7.202469680087912884e+00 -1.211804990328321097e+01 2.993852110764060992e+00
7.177162544794466470e+00 -1.223604542301910314e+01 3.061259364485322543e+00
7.151490617939794348e+00 -1.235229589415853724e+01 2.986815440245826014e+00
7.144942220212666228e+00 -1.238143655695767009e+01 3.000615400151405598e+00
7.138244209401856999e+00 -1.241068607911394572e+01 3.019399678134770504e+00
7.131521247808091601e+00 -1.244012268794636000e+01 3.038200161007812206e+00
7.124660008926981369e+00 -1.246972163454161375e+01 3.056632200171406133e+00
7.117789864300018365e+00 -1.249950737004007806e+01 3.074888950642554519e+00
7.104220789972750971e+00 -1.255967554186314139e+01 3.096761918015638493e+00
7.083540568002344884e+00 -1.265073193429829779e+01 2.996601217681539975e+00
7.042266684730996040e+00 -1.286009777526796682e+01 3.117254619121062387e+00
7.025108680769477587e+00 -1.294951957487309713e+01 3.022226933062450271e+00
7.007490404467826117e+00 -1.303867893876750372e+01 3.060337857477820389e+00
7.001372294808873242e+00 -1.306866487288225898e+01 3.076202078401150786e+00
7.001372294808873242e+00 -1.306866487288225898e+01 3.076202078401150786e+00
7.001372294808873242e+00 -1.306866487288225898e+01 3.076202078401150786e+00
6.995237651538412038e+00 -1.309880945526470342e+01 3.087181752843403348e+00
6.975908469598439687e+00 -1.318989182492814471e+01 3.137676429274463441e+00
6.962956361790690885e+00 -1.324994627352929122e+01 3.023997708191493050e+00
6.937922432239310488e+00 -1.336943238866130912e+01 2.947088725463091308e+00
6.937922432239310488e+00 -1.336943238866130912e+01 2.947088725463091308e+00
6.932010992332446442e+00 -1.339830428571503873e+01 2.956846078575511960e+00
6.904633123009857876e+00 -1.354530520211773847e+01 3.039623175964558222e+00
6.899451953469062815e+00 -1.357526261584932037e+01 3.044026665573765555e+00
6.894272809873417174e+00 -1.360526361740848600e+01 3.061797664500486071e+00
6.889189197747854543e+00 -1.363546177176451124e+01 3.079399661227413265e+00
6.870009606477025521e+00 -1.375370031223808986e+01 3.003740247664375307e+00
6.870009606477025521e+00 -1.375370031223808986e+01 3.003740247664375307e+00
6.860533406231598796e+00 -1.381167733631388828e+01 2.884729648945021374e+00
6.851184232245312700e+00 -1.386873198497324644e+01 2.912620669534317752e+00
6.817185983445024355e+00 -1.404257729832591295e+01 3.008520868664355863e+00
6.810907043576790443e+00 -1.407201634174280436e+01 3.027013990467258608e+00
6.792854431968103235e+00 -1.415852287733012815e+01 2.932284572887777330e+00
6.782048676139574184e+00 -1.421481321735927139e+01 2.809953596358979677e+00
6.772223029001501970e+00 -1.427034078275058526e+01 2.847346644016891748e+00
6.758848290624082544e+00 -1.435515417375902381e+01 2.894998740692878769e+00
6.754834495758239576e+00 -1.438384543539949334e+01 2.897919514375527861e+00
6.747272151827448994e+00 -1.444153689387689532e+01 2.934127533802240340e+00
6.737159433394650954e+00 -1.452656707009935033e+01 2.841265896173647221e+00
6.730868988863504043e+00 -1.458172624428710762e+01 2.730347069743711774e+00
6.724538563993577078e+00 -1.463618091207687932e+01 2.619222055353124912e+00
6.717711410502008818e+00 -1.468832612669972981e+01 2.662421778516748549e+00
6.714064432528255466e+00 -1.471469645340288501e+01 2.663552399475865418e+00
6.701991404850645928e+00 -1.479433194468304436e+01 2.725616870386988744e+00
6.693351620327081086e+00 -1.484821743829212792e+01 2.750245564882378257e+00
6.680363614778679349e+00 -1.492879358238027798e+01 2.651427793184030435e+00
6.671585125380913084e+00 -1.498133388328117022e+01 2.695698585258155422e+00
6.671585125380913084e+00 -1.498133388328117022e+01 2.695698585258155422e+00
6.658727939863335443e+00 -1.506028573433805740e+01 2.607015411165747754e+00
6.646305311755885015e+00 -1.513816815933119742e+01 2.517980367915739315e+00
6.639392721529540076e+00 -1.518827726242987453e+01 2.561835096709695669e+00
6.629998723219293844e+00 -1.526515419581290978e+01 2.618484831829632764e+00
6.624628954858360785e+00 -1.531749212446924879e+01 2.660144142322939054e+00
6.617982697442180040e+00 -1.539464635260065606e+01 2.572227399615259369e+00
6.611870405971247422e+00 -1.547071824880423030e+01 2.485718440069640156e+00
6.603799979099786555e+00 -1.556803711688240277e+01 2.416651795247510837e+00
6.590809668681895772e+00 -1.569039824417056117e+01 2.526134974532150856e+00
6.575258207776175645e+00 -1.581740172160585445e+01 2.620584556797777243e+00
6.560183575149802770e+00 -1.594364692478150758e+01 2.425475697579498657e+00
6.550030260646177993e+00 -1.604139098780182948e+01 2.502791005726205498e+00
6.540076136844205301e+00 -1.616835855698019841e+01 2.611139635197455622e+00
6.540076136844205301e+00 -1.616835855698019841e+01 2.611139635197455622e+00
6.540076136844205301e+00 -1.616835855698019841e+01 2.611139635197455622e+00
6.534597654815499368e+00 -1.624686737706150552e+01 2.660781768307078465e+00
6.521808024570872497e+00 -1.640869195541474923e+01 2.774848362856061179e+00
6.511322401167256579e+00 -1.654893129286188014e+01 2.866130805908698065e+00
6.503894237008759127e+00 -1.666450738925657049e+01 2.943384491644835954e+00
6.495957560828962585e+00 -1.681323892235275608e+01 3.023786012066077333e+00
6.495957560828962585e+00 -1.681323892235275608e+01 3.023786012066077333e+00
6.494321536600298650e+00 -1.684343167737352687e+01 3.040930624156567674e+00
6.489551755450535531e+00 -1.693506503071951741e+01 3.093852557199795683e+00
6.482722725560302379e+00 -1.705965516563685469e+01 3.160565280892680295e+00
6.476302939126502345e+00 -1.718681786708983239e+01 3.216462058079180508e+00
6.469206921533007915e+00 -1.734895644432514672e+01 3.291731059959494665e+00
6.465411440552959910e+00 -1.748135207134673053e+01 3.347978051000966460e+00
6.461512226169220163e+00 -1.764995937242903068e+01 3.416101525788415305e+00
6.458332545758188381e+00 -1.778721634531566309e+01 3.466574859209631931e+00
6.455145191422651862e+00 -1.792663573084759321e+01 3.520613370229259242e+00
6.452728832243023405e+00 -1.806800814140543920e+01 3.565990689538481195e+00
6.452195466275696845e+00 -1.817527828611300578e+01 3.599734423565408736e+00
6.452883195768537306e+00 -1.824738959505214453e+01 3.623951003416053140e+00
6.453323786136334839e+00 -1.828362599626482066e+01 3.629128217289559366e+00
6.453323786136334839e+00 -1.828362599626482066e+01 3.629128217289559366e+00
6.454618281266842672e+00 -1.842933187284707941e+01 3.672566883743965782e+00
6.455343429154871693e+00 -1.853972312140629342e+01 3.702328775363932234e+00
6.455795256254281966e+00 -1.868853470471402645e+01 3.742160215788340683e+00
6.457084440634619504e+00 -1.883890366716554610e+01 3.783294762034115521e+00
6.460532262064862863e+00 -1.902901572590221946e+01 3.833968787794785005e+00
6.463610765349701914e+00 -1.914428537491021842e+01 3.863251669474099259e+00
6.469752862367710300e+00 -1.933807456677285330e+01 3.904804275267293789e+00
6.473304690174366272e+00 -1.945527955076103765e+01 3.925481541313204925e+00
6.479144791155451166e+00 -1.965238956411219462e+01 3.972337008459779550e+00
6.483469167632228469e+00 -1.985169853625913561e+01 4.007634042261400964e+00
6.488157652759132255e+00 -2.001246801371332040e+01 4.042248604256318600e+00
6.493568318298228448e+00 -2.017452318686285651e+01 3.933713355683862822e+00
6.496945291042905524e+00 -2.033239443393186718e+01 3.968770737716530661e+00
6.498659446123544292e+00 -2.045173572341685642e+01 3.997015023711992576e+00
6.500397770130403430e+00 -2.061211406574712868e+01 4.029252143881198123e+00
6.501379855178621270e+00 -2.073324754858470342e+01 4.047172455228238874e+00
6.501861709658604660e+00 -2.085483653119126046e+01 4.065422344628705886e+00
6.501683972303965220e+00 -2.101512573589075927e+01 3.959480553801981273e+00
6.498679447408107102e+00 -2.116976920170534626e+01 3.856458935437340863e+00
6.498679447408107102e+00 -2.116976920170534626e+01 3.856458935437340863e+00
6.495931873204286333e+00 -2.124550534432090743e+01 3.734483165389790749e+00
6.492445176207468194e+00 -2.132015292033580778e+01 3.752029993187980139e+00
6.485674948427396558e+00 -2.143276758449875175e+01 3.639975830743368945e+00
6.474077262200271576e+00 -2.157701654845234884e+01 3.541550123634795266e+00
6.458234920842151006e+00 -2.171809307699301073e+01 3.573904419229551710e+00
6.438424791263708258e+00 -2.185995684554167795e+01 3.608516977669971926e+00
6.406676972394337533e+00 -2.203398692281001914e+01 3.521179201996436081e+00
6.366050276520778262e+00 -2.220013491299360453e+01 3.291899558620823285e+00
6.326662940657895362e+00 -2.232611881047006364e+01 3.333402048855683031e+00
6.269679537548154435e+00 -2.248180266897986357e+01 3.249419782402803047e+00
6.257178645137758899e+00 -2.251165128992773035e+01 3.261924815338299144e+00
6.257178645137758899e+00 -2.251165128992773035e+01 3.261924815338299144e+00
6.230797176462351317e+00 -2.256955189459179323e+01 3.141105038363741997e+00
6.157476585191367313e+00 -2.270881871394307794e+01 3.199524609304582601e+00
6.072177896392260799e+00 -2.284377946586330310e+01 3.239552722761154246e+00
6.053543342790533188e+00 -2.287009053186272212e+01 3.106952722761154195e+00
6.053543342790533188e+00 -2.287009053186272212e+01 3.106952722761154195e+00
5.975575525669300170e+00 -2.296692510673245380e+01 3.011435322466731179e+00
5.869708867397532615e+00 -2.307423248041764907e+01 3.064715736355004161e+00
5.824592612255383273e+00 -2.311527216474870272e+01 2.944430022854657381e+00
5.754572055377400908e+00 -2.316874301821518856e+01 2.979668274958987784e+00
5.706029389357517800e+00 -2.320266471878390391e+01 2.990433934083204459e+00
5.550243081944976176e+00 -2.328647052079582380e+01 2.919390288988802595e+00
5.442503082965328254e+00 -2.332645424018147651e+01 2.808094105877780411e+00
5.334136123260281082e+00 -2.334916381444519118e+01 2.713574935433507473e+00
5.280495867676176402e+00 -2.335491249484742582e+01 2.593753548529041275e+00
5.280495867676176402e+00 -2.335491249484742582e+01 2.593753548529041275e+00
5.254744958794395515e+00 -2.335554723140902311e+01 2.604345914229494241e+00
5.203028625092345649e+00 -2.335546389323721783e+01 2.482237546532136019e+00
5.050122441600120915e+00 -2.331724628207515693e+01 2.115425771749492423e+00
5.011233713430124581e+00 -2.330079084776936327e+01 2.123116552026508952e+00
4.920657627157434710e+00 -2.324974972638098336e+01 2.009590849663066336e+00
4.887685116902706461e+00 -2.322612423449466235e+01 1.884843658548428280e+00
4.833622180154621972e+00 -2.317487124659046671e+01 1.791445389836626934e+00
4.787835964571180547e+00 -2.312266225597776881e+01 1.714989998817518790e+00
4.758998888733776411e+00 -2.308147768442226067e+01 1.627965032836538262e+00
4.727825789002270795e+00 -2.302569676827539880e+01 1.414030817805234985e+00
4.727825789002270795e+00 -2.302569676827539880e+01 1.414030817805234985e+00
4.708340876089240012e+00 -2.298563859275525445e+01 1.337405463050146182e+00
4.685214850308900836e+00 -2.293591052266174657e+01 1.297703185540526993e+00
4.662994658379985502e+00 -2.288984376347928773e+01 1.265619912133844727e+00
4.639760953878829142e+00 -2.284617035312981770e+01 1.232604399405542894e+00
4.628028817654749716e+00 -2.282598579936668415e+01 1.136103468703632657e+00
4.622001337042513036e+00 -2.281635499598008820e+01 1.171859235852697578e+00
4.609044698082541025e+00 -2.279666968143222405e+01 1.219568278243392756e+00
4.595072520456658260e+00 -2.277654432925458750e+01 1.263288066706253154e+00
4.572389189660294839e+00 -2.274525955959435208e+01 1.333106446053200722e+00
4.500827870011300469e+00 -2.265657577029353575e+01 1.545640766284280820e+00
4.500827870011300469e+00 -2.265657577029353575e+01 1.545640766284280820e+00
4.458718581545310755e+00 -2.260923538112897191e+01 1.637388331519607387e+00
4.412383674317452709e+00 -2.256059083400391074e+01 1.733181340074453347e+00
4.317002621111098115e+00 -2.246587504129244550e+01 1.647115137554264752e+00
4.272601169196283522e+00 -2.241904502581019898e+01 1.610358685266803480e+00
4.240881495265050205e+00 -2.238352758030708856e+01 1.541557299704537920e+00
4.189075988516895777e+00 -2.232288150772370017e+01 1.675656479246253827e+00
4.134309926499549981e+00 -2.225582515526586036e+01 1.817261180078833194e+00
4.089220135246537602e+00 -2.219750891489391265e+01 1.902346813491166078e+00
4.066160469241818731e+00 -2.216686904095262278e+01 1.953001675861263609e+00
4.031935078346842616e+00 -2.211817886847033421e+01 2.032369755415382784e+00
3.962905764202515613e+00 -2.201278159154714942e+01 2.182206170893198571e+00
3.914712235016754249e+00 -2.193821973334078024e+01 2.276094045359894569e+00
3.914712235016754249e+00 -2.193821973334078024e+01 2.276094045359894569e+00
3.914712235016754249e+00 -2.193821973334078024e+01 2.276094045359894569e+00
3.877437811691235581e+00 -2.188020606058912065e+01 2.340503515516549449e+00
3.791365767407897103e+00 -2.173508479459244569e+01 2.495318745563150920e+00
3.729924214790878434e+00 -2.162452988428504952e+01 2.583946371367265904e+00
3.717587328089944521e+00 -2.160181586486646310e+01 2.594584220963404242e+00
3.680323565238614147e+00 -2.153275168650857552e+01 2.643957031166815685e+00
3.594106415817035494e+00 -2.136426351496879050e+01 2.782040110216560169e+00
3.544157615987032273e+00 -2.126376468973676381e+01 2.852735632105282804e+00
3.456972666895825164e+00 -2.108044824109623505e+01 2.968278939549338524e+00
3.444708779442824831e+00 -2.105341913771747642e+01 2.986011041881373895e+00
3.420533403809035811e+00 -2.099860827391719198e+01 3.021997946638958599e+00
3.373625915424005139e+00 -2.088771184945287018e+01 2.942512023950427658e+00
3.351009437265034308e+00 -2.083319243181922786e+01 2.979478946634803727e+00
3.329031070747103804e+00 -2.077924899347627274e+01 2.867175194642887615e+00
3.296584371889975440e+00 -2.069896495735501674e+01 2.774590474298083809e+00
3.264544253854794853e+00 -2.062151229088109972e+01 2.833681996747474674e+00
3.207767491506429369e+00 -2.049005187178583753e+01 2.765392059586705198e+00
3.196524555013631641e+00 -2.046477060528011904e+01 2.786363429603720743e+00
3.130380717663138856e+00 -2.031282318316937108e+01 2.757079350972486687e+00
3.130380717663138856e+00 -2.031282318316937108e+01 2.757079350972486687e+00
3.053579448984275579e+00 -2.011208222282315461e+01 2.738415244431694262e+00
3.044774412275530917e+00 -2.008612495068684467e+01 2.758079242857356395e+00
2.980361372175081236e+00 -1.989268936460771542e+01 2.475719978888951456e+00
2.980361372175081236e+00 -1.989268936460771542e+01 2.475719978888951456e+00
2.927907195061287826e+00 -1.975881273624576195e+01 2.438035873301761747e+00
2.891370403642959275e+00 -1.967216952341761882e+01 2.362750869351351479e+00
2.873871138738500530e+00 -1.962968790340811864e+01 2.255288283961642826e+00
