-3.360717579054540050e+00,-1.620912674465823322e+00,5.000000000000000000e+00,0.000000000000000000e+00
-3.161680761187136035e+00,-1.469789883711673850e+00,4.987259259259259281e+00,1.548641975308631159e-02
-2.960876526747953985e+00,-1.323303126417335163e+00,4.951407407407407035e+00,5.341234567901197855e-02
-2.756540246456050891e+00,-1.185489213801182773e+00,4.895999999999999908e+00,1.023999999999992694e-01
-2.549763833145796355e+00,-1.056595479369111468e+00,4.824592592592591878e+00,1.529679012345668832e-01
-2.342527424593194851e+00,-9.355721139696659971e-01,4.740740740740741366e+00,1.975308641975295210e-01
-2.136206981864765542e+00,-8.214653503730635631e-01,4.647999999999999687e+00,2.303999999999983839e-01
-1.931677702220086168e+00,-7.135310281048018455e-01,4.549925925925926151e+00,2.477827160493812908e-01
-1.728318435632075545e+00,-6.126398154354103509e-01,4.450074074074073849e+00,2.477827160493814018e-01
-1.525243824178568630e+00,-5.212349729164075240e-01,4.352000000000000313e+00,2.303999999999986059e-01
-1.323547265689432928e+00,-4.395293353303466599e-01,4.259259259259259522e+00,1.975308641975300761e-01
-1.123888435826639665e+00,-3.659213288760078675e-01,4.175407407407407234e+00,1.529679012345672717e-01
-9.255232536462566495e-01,-2.999140915726435930e-01,4.104000000000000092e+00,1.023999999999993804e-01
-7.278485757799610933e-01,-2.416699112918134773e-01,4.048592592592592965e+00,5.341234567901365082e-02
-5.302930240918427574e-01,-1.909355759300246091e-01,4.012740740740740719e+00,1.548641975308839847e-02
