-4.311966865329426746e+00,3.825394036251254515e-01
-9.475708652500050011e-01,4.005225090565037505e+00
3.336125537193583401e+00,2.059692016113964907e+00
2.902770688906383345e+00,-2.429585196755004617e+00
-1.307948111331496577e+00,-3.312167263460674249e+00
-3.396809451282217562e+00,1.880311797476299507e-01
-8.673889693462285555e-01,3.189905787537806514e+00
2.663842888736969172e+00,1.769327862900973658e+00
2.497655103045311797e+00,-1.953317569821779509e+00
-1.024443161227362564e+00,-2.869474694189087405e+00
-2.939567279377028886e+00,6.501468952198163898e-02
-8.381175042212777315e-01,2.722100776880836293e+00
2.281901158562956056e+00,1.627276222228368319e+00
2.186796688704432334e+00,-1.596170784145594990e+00
-8.194568024708531739e-01,-2.560612274214146833e+00
-2.643517105770498254e+00,-2.926973412229847554e-02
-8.462810540971522633e-01,2.455739508880038446e+00
1.988806717621467213e+00,1.520278140783251075e+00
2.036115950341028658e+00,-1.385031954589504899e+00
-6.551148604651834129e-01,-2.308278009908318662e+00
-2.406089660685495790e+00,-1.065561887027456078e-01
-8.267402325063089030e-01,2.163203359834037887e+00
1.778471733083956119e+00,1.455470346421259720e+00
1.937904639048459332e+00,-1.226201763696481484e+00
-5.467236865768883014e-01,-2.202094629151782890e+00
-2.179997873554957444e+00,-1.691626461090557365e-01
-8.429483099205781205e-01,2.003591304371127979e+00
1.653574609593730704e+00,1.447476657007781498e+00
1.898138981623441079e+00,-1.114613622911087232e+00
-4.457284121193917370e-01,-2.089495280631791907e+00
-2.081286422336127373e+00,-2.311919281426230710e-01
-8.733592403585364039e-01,1.897181086218837853e+00
1.540922915341606636e+00,1.441922427289802133e+00
1.802359110660082253e+00,-9.794432465315412450e-01
-3.609018041702140023e-01,-2.017850073155428969e+00
-2.016486032185971666e+00,-2.920129354215244000e-01
-9.139929223897093058e-01,1.823599055507363786e+00
1.446274560252491792e+00,1.446296358922471770e+00
1.768795892580104168e+00,-8.864920682349530789e-01
-2.848587959147764193e-01,-1.967292399597577290e+00
-1.953526243442697430e+00,-3.494275760282523624e-01
-9.458702119755119098e-01,1.740515905227252302e+00
1.354165190105578453e+00,1.447184102271394490e+00
1.861106729062832255e+00,-8.567185683453335532e-01
-2.228838523829929918e-01,-2.006769299804093354e+00
-1.969731623900496054e+00,-4.202116240312565032e-01
-1.004576666606766588e+00,1.710691735552847481e+00
1.308426862996012519e+00,1.494771765950242859e+00
1.871785769912122532e+00,-7.874620527611231324e-01
-1.582451762251115002e-01,-2.039703080082495568e+00
-1.971160793243688314e+00,-4.894202719371136823e-01
-1.086074780029131936e+00,1.716388943087788554e+00
1.285544498200844599e+00,1.570883849782901853e+00
1.918464875274687786e+00,-7.331721282497941639e-01
-9.002277223634090608e-02,-2.033450631314851709e+00
-2.021661866234905958e+00,-5.738029503535693188e-01
-1.173872774927245732e+00,1.725637888772281192e+00
1.270375459114546635e+00,1.661939421593010779e+00
2.026356719733762191e+00,-6.982757680965174796e-01
-2.355024064461753650e-02,-2.129856567171338533e+00
-2.087869011283188136e+00,-6.682024113445945712e-01
-1.323177926078606292e+00,1.812731792923117924e+00
1.301794182873834416e+00,1.825541557332171383e+00
2.192665651528589610e+00,-6.750716177483608860e-01
5.185384004591950952e-02,-2.342916613292882033e+00
-2.212663105254130347e+00,-7.899897095272394587e-01
-1.475043022926852077e+00,1.886039609649185156e+00
1.349520947259166270e+00,2.031861602088873564e+00
2.458450323428778894e+00,-6.684541475060581384e-01
1.439890975998520117e-01,-2.600472873555954134e+00
-2.440871168202432440e+00,-9.639228441781433343e-01
-1.737372577632449122e+00,2.075679324402663006e+00
1.439032190341045903e+00,2.330908640308417823e+00
2.796607121519408601e+00,-6.615870761716183823e-01
2.600065448327759654e-01,-2.930280267344228307e+00
-2.839500449532679660e+00,-1.231757922207049605e+00
-2.126148428093948883e+00,2.375364769226930850e+00
1.655802331368199320e+00,2.892534788705950266e+00
3.513856034776174475e+00,-7.090453698276815153e-01
4.710607345879463947e-01,-3.852039350527138417e+00
-4.028695350718805024e+00,-1.908855161235829545e+00
-1.020692086619489025e+01,1.066878831276065576e+01
6.859474320131001335e+00,1.296231291295733001e+01
1.434692180825129348e+01,-2.402624995565887822e+00
2.205184833065634287e+00,-1.412493920560651794e+01
-1.250695285878536289e+01,-6.442515165236863517e+00
-9.866858385743064730e+00,9.650899612508920811e+00
5.892113177631753018e+00,1.208823162917891914e+01
