0.000000000000000000e+00,2.252138108015060425e-01,6.238249601366609554e+00,-1.623407500966793648e+01,-1.283561470598024279e+00
5.000000000000000000e+00,2.239835411310195923e-01,6.238249601366609554e+00,-1.623407500966793648e+01,-1.283561470598024279e+00
1.000000000000000000e+01,1.994533687829971313e-01,6.238249601366609554e+00,-1.623407500966793648e+01,-1.283561470598024279e+00
1.500000000000000000e+01,1.888956129550933838e-01,6.238249601366609554e+00,-1.623407500966793648e+01,-1.283561470598024279e+00
2.000000000000000000e+01,1.836336255073547363e-01,6.238249601366609554e+00,-1.623407500966793648e+01,-1.283561470598024279e+00
2.500000000000000000e+01,1.991619020700454712e-01,6.238249601366609554e+00,-1.623407500966793648e+01,-1.283561470598024279e+00
3.000000000000000000e+01,1.972403973340988159e-01,6.238249601366609554e+00,-1.623407500966793648e+01,-1.283561470598024279e+00
3.500000000000000000e+01,1.989694535732269287e-01,6.238249601366609554e+00,-1.623407500966793648e+01,-1.283561470598024279e+00
4.000000000000000000e+01,2.090715765953063965e-01,6.238249601366609554e+00,-1.623407500966793648e+01,-1.283561470598024279e+00
4.500000000000000000e+01,1.860839277505874634e-01,6.238249601366609554e+00,-1.623407500966793648e+01,-1.283561470598024279e+00
5.000000000000000000e+01,1.908708363771438599e-01,6.238249601366609554e+00,-1.623407500966793648e+01,-1.283561470598024279e+00
5.500000000000000000e+01,2.093965709209442139e-01,6.238249601366609554e+00,-1.623407500966793648e+01,-1.283561470598024279e+00
6.000000000000000000e+01,1.992792338132858276e-01,6.238249601366609554e+00,-1.623407500966793648e+01,-1.283561470598024279e+00
6.500000000000000000e+01,2.081806212663650513e-01,6.238249601366609554e+00,-1.623407500966793648e+01,-1.283561470598024279e+00
7.000000000000000000e+01,1.860273182392120361e-01,6.238249601366609554e+00,-1.623407500966793648e+01,-1.283561470598024279e+00
7.500000000000000000e+01,1.986968517303466797e-01,6.238249601366609554e+00,-1.623407500966793648e+01,-1.283561470598024279e+00
8.000000000000000000e+01,2.036868929862976074e-01,6.238249601366609554e+00,-1.623407500966793648e+01,-1.283561470598024279e+00
8.500000000000000000e+01,2.005834132432937622e-01,6.238249601366609554e+00,-1.623407500966793648e+01,-1.283561470598024279e+00
9.000000000000000000e+01,1.820353269577026367e-01,6.238249601366609554e+00,-1.623407500966793648e+01,-1.283561470598024279e+00
9.500000000000000000e+01,2.084994167089462280e-01,6.238249601366609554e+00,-1.623407500966793648e+01,-1.283561470598024279e+00
1.000000000000000000e+02,1.868306845426559448e-01,6.238249601366609554e+00,-1.623407500966793648e+01,-1.283561470598024279e+00
1.050000000000000000e+02,2.021532058715820312e-01,6.238249601366609554e+00,-1.623407500966793648e+01,-1.283561470598024279e+00
1.100000000000000000e+02,2.103246748447418213e-01,6.238249601366609554e+00,-1.623407500966793648e+01,-1.283561470598024279e+00
1.150000000000000000e+02,1.896257996559143066e-01,6.238249601366609554e+00,-1.623407500966793648e+01,-1.283561470598024279e+00
1.200000000000000000e+02,2.135597169399261475e-01,6.238249601366609554e+00,-1.623407500966793648e+01,-1.283561470598024279e+00
1.250000000000000000e+02,2.002663910388946533e-01,6.238249601366609554e+00,-1.623407500966793648e+01,-1.283561470598024279e+00
1.300000000000000000e+02,1.960642635822296143e-01,6.238249601366609554e+00,-1.623407500966793648e+01,-1.283561470598024279e+00
1.350000000000000000e+02,2.103084176778793335e-01,6.238249601366609554e+00,-1.623407500966793648e+01,-1.283561470598024279e+00
1.400000000000000000e+02,2.145739644765853882e-01,6.238249601366609554e+00,-1.623407500966793648e+01,-1.283561470598024279e+00
1.450000000000000000e+02,2.150846570730209351e-01,6.238249601366609554e+00,-1.623407500966793648e+01,-1.283561470598024279e+00
1.500000000000000000e+02,2.073913663625717163e-01,6.238249601366609554e+00,-1.623407500966793648e+01,-1.283561470598024279e+00
1.550000000000000000e+02,1.931976974010467529e-01,6.238249601366609554e+00,-1.623407500966793648e+01,-1.283561470598024279e+00
1.600000000000000000e+02,2.049109190702438354e-01,6.238249601366609554e+00,-1.623407500966793648e+01,-1.283561470598024279e+00
1.650000000000000000e+02,2.034499794244766235e-01,6.238249601366609554e+00,-1.623407500966793648e+01,-1.283561470598024279e+00
1.700000000000000000e+02,1.960652321577072144e-01,6.238249601366609554e+00,-1.623407500966793648e+01,-1.283561470598024279e+00
