0.000000000000000000e+00,2.892139673233032227e+00,4.161899628183673983e+00,-5.964937815956344869e-01
5.000000000000000000e+00,2.764025211334228516e+00,4.161899628183673983e+00,-5.964937815956344869e-01
1.000000000000000000e+01,2.637144565582275391e+00,4.161899628183673983e+00,-5.964937815956344869e-01
1.500000000000000000e+01,2.553429603576660156e+00,4.161899628183673983e+00,-5.964937815956344869e-01
2.000000000000000000e+01,2.544882059097290039e+00,4.161899628183673983e+00,-5.964937815956344869e-01
2.500000000000000000e+01,2.463176012039184570e+00,4.161899628183673983e+00,-5.964937815956344869e-01
3.000000000000000000e+01,2.389859437942504883e+00,4.161899628183673983e+00,-5.964937815956344869e-01
3.500000000000000000e+01,2.334534406661987305e+00,4.161899628183673983e+00,-5.964937815956344869e-01
4.000000000000000000e+01,2.337012290954589844e+00,4.161899628183673983e+00,-5.964937815956344869e-01
4.500000000000000000e+01,2.237962961196899414e+00,4.161899628183673983e+00,-5.964937815956344869e-01
5.000000000000000000e+01,2.221965312957763672e+00,4.161899628183673983e+00,-5.964937815956344869e-01
5.500000000000000000e+01,2.161564826965332031e+00,4.161899628183673983e+00,-5.964937815956344869e-01
6.000000000000000000e+01,2.116757869720458984e+00,4.161899628183673983e+00,-5.964937815956344869e-01
6.500000000000000000e+01,2.117874145507812500e+00,4.161899628183673983e+00,-5.964937815956344869e-01
7.000000000000000000e+01,2.111395835876464844e+00,4.161899628183673983e+00,-5.964937815956344869e-01
7.500000000000000000e+01,2.091355562210083008e+00,4.161899628183673983e+00,-5.964937815956344869e-01
8.000000000000000000e+01,2.060540199279785156e+00,4.161899628183673983e+00,-5.964937815956344869e-01
8.500000000000000000e+01,2.017427444458007812e+00,4.161899628183673983e+00,-5.964937815956344869e-01
9.000000000000000000e+01,1.999713301658630371e+00,4.161899628183673983e+00,-5.964937815956344869e-01
9.500000000000000000e+01,1.975061655044555664e+00,4.161899628183673983e+00,-5.964937815956344869e-01
1.000000000000000000e+02,1.936208248138427734e+00,4.161899628183673983e+00,-5.964937815956344869e-01
1.050000000000000000e+02,1.993438839912414551e+00,4.161899628183673983e+00,-5.964937815956344869e-01
1.100000000000000000e+02,1.943815231323242188e+00,4.161899628183673983e+00,-5.964937815956344869e-01
1.150000000000000000e+02,1.937575340270996094e+00,4.161899628183673983e+00,-5.964937815956344869e-01
1.200000000000000000e+02,1.946521282196044922e+00,4.161899628183673983e+00,-5.964937815956344869e-01
1.250000000000000000e+02,1.934453845024108887e+00,4.161899628183673983e+00,-5.964937815956344869e-01
1.300000000000000000e+02,1.890644431114196777e+00,4.161899628183673983e+00,-5.964937815956344869e-01
1.350000000000000000e+02,1.886467933654785156e+00,4.161899628183673983e+00,-5.964937815956344869e-01
