0.000000000000000000e+00,4.309018611907958984e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000000e+00,4.129824638366699219e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+01,3.899710655212402344e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000000e+01,3.784041643142700195e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+01,3.588559150695800781e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,3.407312393188476562e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+01,3.319181680679321289e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.500000000000000000e+01,3.228580474853515625e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+01,3.184134960174560547e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.500000000000000000e+01,3.051425218582153320e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000000e+01,2.948168516159057617e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.500000000000000000e+01,2.869539260864257812e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.000000000000000000e+01,2.795068502426147461e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.500000000000000000e+01,2.704098939895629883e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.000000000000000000e+01,2.675383567810058594e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.500000000000000000e+01,2.626053571701049805e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.000000000000000000e+01,2.591058015823364258e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.500000000000000000e+01,2.496299982070922852e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.000000000000000000e+01,2.479514837265014648e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.500000000000000000e+01,2.395783185958862305e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+02,2.405052900314331055e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.050000000000000000e+02,2.319012880325317383e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.100000000000000000e+02,2.294017314910888672e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.150000000000000000e+02,2.298335075378417969e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.200000000000000000e+02,2.250925064086914062e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.250000000000000000e+02,2.183330059051513672e+00,0.000000000000000000e+00,0.000000000000000000e+00
