2.417159878545429019e-01,-6.443424376353952890e-03,1.370609571872410393e-01
2.871384068991263416e-01,-1.581326843009606131e-02,1.405603646259148964e-01
3.318435261523561275e-01,-2.593330352777814540e-02,1.430472250994648531e-01
3.712863953819994234e-01,-3.569078209489312536e-02,1.446793986290660916e-01
4.165640253443555485e-01,-4.784009588473662339e-02,1.460811052828249745e-01
4.562042270623201112e-01,-5.955799498863903474e-02,1.470010718514620784e-01
4.959022787147738809e-01,-7.161698802613328252e-02,1.477050751801429473e-01
5.396970241276524138e-01,-8.616541084721740518e-02,1.482934421026576299e-01
5.791445272374986519e-01,-9.995606776134288718e-02,1.486940599864903789e-01
6.171487596351958871e-01,-1.134805152012324514e-01,1.489910370540153128e-01
6.549463056313871157e-01,-1.277992799920629197e-01,1.492204804100442372e-01
6.980717559543646589e-01,-1.451246307751166420e-01,1.494203326465714243e-01
7.367807338943436202e-01,-1.614656582983192701e-01,1.495564116425396883e-01
7.755796519778130893e-01,-1.774828838519782459e-01,1.496605459332750465e-01
8.128390592809522364e-01,-1.933453103470164636e-01,1.497377404309232773e-01
8.499260831655279791e-01,-2.096478423214535591e-01,1.497973806070317382e-01
8.868322559314112397e-01,-2.263864032483020039e-01,1.498434583808967158e-01
9.250773763983853870e-01,-2.437765500915900496e-01,1.498802081103361439e-01
9.659102730789488334e-01,-2.627322349496252207e-01,1.499100661678207935e-01
1.003848108056606181e+00,-2.808072717200778556e-01,1.499311796405083386e-01
1.041606657418884474e+00,-2.992666500701865462e-01,1.499473367005133284e-01
1.077879299433194493e+00,-3.173458380155485536e-01,1.499593138899841527e-01
1.119297610163531909e+00,-3.385676340677199470e-01,1.499697463912537665e-01
1.155327523099846987e+00,-3.571141882061389383e-01,1.499766275320573439e-01
1.192707092988089190e+00,-3.762951386943909071e-01,1.499821156457736560e-01
1.228626632571051536e+00,-3.950368143504301433e-01,1.499861839711867373e-01
1.265791063291763052e+00,-4.146327201091135062e-01,1.499894286995158421e-01
1.304150025373939314e+00,-4.351808830056781985e-01,1.499919887002208740e-01
1.341041831366101000e+00,-4.552914498213057604e-01,1.499938707615443845e-01
1.377770590111561777e+00,-4.757035278616705831e-01,1.499953110067465123e-01
1.414396527586388785e+00,-4.962959997519394983e-01,1.499964131526841660e-01
1.453460735269223036e+00,-5.186770143864389837e-01,1.499973086133382372e-01
1.489770616062136677e+00,-5.398268171078398625e-01,1.499979418187660785e-01
1.525847552409822061e+00,-5.613829441389457386e-01,1.499984263784709115e-01
1.560545220719924631e+00,-5.823127736553248557e-01,1.499987855814070847e-01
1.595053204134124103e+00,-6.035598194255737958e-01,1.499990631002332542e-01
1.630365689478240787e+00,-6.263880974624590481e-01,1.499992844377875667e-01
1.664319975183698119e+00,-6.485321523477527439e-01,1.499994485147808365e-01
1.701810326742663637e+00,-6.734968794699573991e-01,1.499995874508739946e-01
1.736556564220003596e+00,-6.971638880916043446e-01,1.499996856964952996e-01
1.771078776533922650e+00,-7.211568137058868011e-01,1.499997608788408154e-01
1.804167960039616769e+00,-7.445765031967100933e-01,1.499998166113316045e-01
1.838214535970892349e+00,-7.692438541258364015e-01,1.499998610612644778e-01
1.870775627350775849e+00,-7.934034041598325704e-01,1.499998940118920376e-01
1.903123865521356706e+00,-8.178445775157467956e-01,1.499999194694219828e-01
1.935181195407700727e+00,-8.426732065229027846e-01,1.499999391378130931e-01
1.967009715787033652e+00,-8.677922158029238719e-01,1.499999543335374108e-01
1.999745604449620684e+00,-8.941831615131480282e-01,1.499999664530195509e-01
2.032210608462254431e+00,-9.209066378654415796e-01,1.499999757274389500e-01
2.064401349573989908e+00,-9.479598641669757519e-01,1.499999828246774691e-01
2.097440048204851415e+00,-9.763353589729596438e-01,1.499999884242019244e-01
2.127946673787698195e+00,-1.003044273010979204e+00,1.499999924120144768e-01
2.159255769896003763e+00,-1.031117182761349449e+00,1.499999955925291339e-01
2.190264070091637372e+00,-1.059522511764497299e+00,1.499999980264141441e-01
2.224158747060319907e+00,-1.091449278054950955e+00,1.500000000605202222e-01
2.253449894539804710e+00,-1.119489612053863770e+00,1.500000014021899142e-01
2.282383196212555365e+00,-1.147906443619514105e+00,1.500000024387588560e-01
2.315166184878517441e+00,-1.180978305730038702e+00,1.500000033416423184e-01
2.347465309611397544e+00,-1.214529468408579227e+00,1.500000040130474444e-01
2.375278032872956580e+00,-1.244051305390834639e+00,1.500000044558974233e-01
2.402646304571595781e+00,-1.273996976251133395e+00,1.500000047980416251e-01
2.431678549190740668e+00,-1.306486057689436375e+00,1.500000050793812989e-01
2.459391406254168189e+00,-1.338130024310165700e+00,1.500000052862166255e-01
2.489694449432331869e+00,-1.373488047941986645e+00,1.500000054590780452e-01
2.516604096343021624e+00,-1.405820454173910994e+00,1.500000055767790885e-01
2.542358777867272934e+00,-1.437144255602277099e+00,1.500000056640306001e-01
2.571461891956222878e+00,-1.473492730728035882e+00,1.500000057400293352e-01
2.600139389689557046e+00,-1.510176271931175318e+00,1.500000057965438227e-01
2.624816011152273365e+00,-1.542354407180207776e+00,1.500000058338200049e-01
2.649186820994952285e+00,-1.574763037879667316e+00,1.500000058626194122e-01
2.673153676306518456e+00,-1.607477145234712745e+00,1.500000058848697249e-01
2.697715246153401747e+00,-1.641610423359736171e+00,1.500000059026156407e-01
2.721120323554421905e+00,-1.674719681652583114e+00,1.500000059157707288e-01
2.745871051832915466e+00,-1.710554389337438863e+00,1.500000059265879371e-01
2.769515063383143350e+00,-1.745319996363764226e+00,1.500000059345405201e-01
2.792786302664903353e+00,-1.780338427978681137e+00,1.500000059406261521e-01
2.815595650053246413e+00,-1.815666728439401689e+00,1.500000059452832324e-01
2.837407476212074897e+00,-1.849840208163262556e+00,1.500000059487355542e-01
2.858881821551972457e+00,-1.884228088448581584e+00,1.500000059514028095e-01
2.883257789059924026e+00,-1.923877246318193013e+00,1.500000059537259511e-01
2.904405213873207270e+00,-1.958449246214143624e+00,1.500000059552583365e-01
2.926300127190136990e+00,-1.994313583434877302e+00,1.500000059564804700e-01
2.950433536043775895e+00,-2.034080132609390024e+00,1.500000059575019307e-01
2.971241840574944781e+00,-2.068843017394702777e+00,1.500000059581756418e-01
2.992486692470674559e+00,-2.105095961546446404e+00,1.500000059587130175e-01
3.013683838433807605e+00,-2.141370496820861558e+00,1.500000059591241608e-01
3.033775584394832414e+00,-2.176556267582775650e+00,1.500000059594289448e-01
3.054368883238724131e+00,-2.213183219520499900e+00,1.500000059596720281e-01
3.076171253056604549e+00,-2.252572523488665546e+00,1.500000059598695645e-01
3.096437914637982569e+00,-2.289375840828420383e+00,1.500000059600092306e-01
3.115992463643624699e+00,-2.324852543847496289e+00,1.500000059601127589e-01
3.135636643013996583e+00,-2.360274530138075200e+00,1.500000059601927505e-01
3.155252841978671619e+00,-2.395710702232022093e+00,1.500000059602545066e-01
3.174795626499536283e+00,-2.431187138322810526e+00,1.500000059603022740e-01
3.194392819014130858e+00,-2.466631775767447188e+00,1.500000059603391611e-01
3.214775120646150341e+00,-2.503355288970370296e+00,1.500000059603685543e-01
3.236335688151593892e+00,-2.542856909694437118e+00,1.500000059603924518e-01
3.255824843943242008e+00,-2.578360324996470165e+00,1.500000059604088276e-01
3.277660576972535100e+00,-2.617707535541069053e+00,1.500000059604227054e-01
3.298421510007823354e+00,-2.654219279079133020e+00,1.500000059604325031e-01
3.318674722603204508e+00,-2.689295295565885091e+00,1.500000059604398028e-01
3.342002683480349567e+00,-2.729524214498022516e+00,1.500000059604461033e-01
3.362334833254237321e+00,-2.764553028746583152e+00,1.500000059604502389e-01
3.385679155680540120e+00,-2.804770347313178647e+00,1.500000059604539027e-01
3.409185172789204632e+00,-2.844894296813623047e+00,1.500000059604565950e-01
3.430033446004585151e+00,-2.879623409414190593e+00,1.500000059604583158e-01
3.451239747326813045e+00,-2.914141001894483551e+00,1.500000059604598146e-01
3.473507354082541188e+00,-2.949769176407563531e+00,1.500000059604607583e-01
3.495148551148317573e+00,-2.984018231751933925e+00,1.500000059604615077e-01
3.520423548187507023e+00,-3.023074887268844879e+00,1.500000059604623681e-01
3.545083437885547806e+00,-3.060738938823150068e+00,1.500000059604630342e-01
3.567475485151576198e+00,-3.094505587725729256e+00,1.500000059604630342e-01
3.590140365863562444e+00,-3.128092641578375854e+00,1.500000059604630342e-01
3.613536426085987241e+00,-3.161200425402604264e+00,1.500000059604630342e-01
3.637353618375168018e+00,-3.194014108145633468e+00,1.500000059604630342e-01
3.665808926479363183e+00,-3.232726932161057221e+00,1.500000059604630342e-01
3.690181119003817400e+00,-3.265123848720620003e+00,1.500000059604630342e-01
3.715038294597842849e+00,-3.297162767035825670e+00,1.500000059604630342e-01
3.741090164417196107e+00,-3.330168964708775992e+00,1.500000059604630342e-01
3.767477337818593952e+00,-3.362907719813313712e+00,1.500000059604630342e-01
3.794347943649906796e+00,-3.395261979746319714e+00,1.500000059604630342e-01
3.824251578374414873e+00,-3.429037944062412357e+00,1.500000059604630342e-01
3.853530961657766873e+00,-3.461340015750805854e+00,1.500000059604630342e-01
3.881279090439377910e+00,-3.490971930705366599e+00,1.500000059604630342e-01
3.913309580409854327e+00,-3.524796990271779507e+00,1.500000059604630342e-01
3.942666333737654849e+00,-3.554941482047320189e+00,1.500000059604630342e-01
3.971413688831161970e+00,-3.583583217279579625e+00,1.500000059604630342e-01
4.001633754614128513e+00,-3.612873025632482804e+00,1.500000059604630342e-01
4.032245699575895514e+00,-3.641753179997250456e+00,1.500000059604630342e-01
4.063145061830292448e+00,-3.670314341052545615e+00,1.500000059604630342e-01
4.094641994536847740e+00,-3.698243903126220644e+00,1.500000059604630342e-01
4.125402368213668680e+00,-3.724733362297595107e+00,1.500000059604630342e-01
4.161140643584515963e+00,-3.754647445352988999e+00,1.500000059604630342e-01
4.193872567274893548e+00,-3.781124322484995304e+00,1.500000059604630342e-01
4.226949003219544920e+00,-3.807163853349726068e+00,1.500000059604630342e-01
4.259162735431992530e+00,-3.831858640743962319e+00,1.500000059604630342e-01
4.291728076323826357e+00,-3.856090869643454155e+00,1.500000059604630342e-01
4.329502862043941747e+00,-3.883384468672329781e+00,1.500000059604630342e-01
4.364135477183801015e+00,-3.907336927828415796e+00,1.500000059604630342e-01
4.398257553004098597e+00,-3.929429994892226219e+00,1.500000059604630342e-01
4.436579537867799239e+00,-3.953325125567893394e+00,1.500000059604630342e-01
4.471658201290077628e+00,-3.973911910179506624e+00,1.500000059604630342e-01
4.507034473412868891e+00,-3.993957846554067714e+00,1.500000059604630342e-01
4.542681321862639621e+00,-4.013492259475936130e+00,1.500000059604630342e-01
4.581431794892888654e+00,-4.033634326938117631e+00,1.500000059604630342e-01
4.619197040359675377e+00,-4.052385902447914745e+00,1.500000059604630342e-01
4.657375183553053688e+00,-4.070307958259067327e+00,1.500000059604630342e-01
4.696174415474940744e+00,-4.086973360026414426e+00,1.500000059604630342e-01
4.735393296955153097e+00,-4.102660292969403599e+00,1.500000059604630342e-01
4.779255405384453148e+00,-4.118906055459498283e+00,1.500000059604630342e-01
4.817801855807866573e+00,-4.132103816620689152e+00,1.500000059604630342e-01
4.856622284198263806e+00,-4.144463174661178861e+00,1.500000059604630342e-01
4.895477290038045659e+00,-4.156525378110019098e+00,1.500000059604630342e-01
4.941077549945545044e+00,-4.167566276757572297e+00,1.500000059604630342e-01
4.986798935741961536e+00,-4.177770576673399461e+00,1.500000059604630342e-01
5.031380608468256632e+00,-4.186155392802852759e+00,1.500000059604630342e-01
5.071638097193170047e+00,-4.192807372723232007e+00,1.500000059604630342e-01
5.112061894364486214e+00,-4.198402217027369154e+00,1.500000059604630342e-01
5.158671769222517689e+00,-4.203383795626868924e+00,1.500000059604630342e-01
5.200830399250834901e+00,-4.206952383920220306e+00,1.500000059604630342e-01
5.244560964784544588e+00,-4.209595468858362999e+00,1.500000059604630342e-01
5.285366637100012532e+00,-4.210735801814424306e+00,1.500000059604630342e-01
5.326174332515082099e+00,-4.210944844084971272e+00,1.500000059604630342e-01
5.368494109685531868e+00,-4.209975086151470869e+00,1.500000059604630342e-01
5.409243302273907261e+00,-4.208297326351416956e+00,1.500000059604630342e-01
5.451451451775894519e+00,-4.205385872193942554e+00,1.500000059604630342e-01
5.492071400973172146e+00,-4.201373310716150833e+00,1.500000059604630342e-01
5.534074678067765873e+00,-4.196243055019014179e+00,1.500000059604630342e-01
5.575935421490710198e+00,-4.190149977619302746e+00,1.500000059604630342e-01
5.616126235924742360e+00,-4.183010349408680995e+00,1.500000059604630342e-01
