1.159999999999999920e+00,-7.620000000000000384e-02,5.000000000000000000e+00,0.000000000000000000e+00
2.148742854752628162e+00,-1.958287255748445976e-01,4.938183408660154150e+00,1.260531182315410281e-01
3.115071073360974552e+00,-3.372730608128174934e-01,4.771395247120571170e+00,3.925529633508197391e-01
4.046188325835049504e+00,-5.055368469392513830e-01,4.527627934101180252e+00,6.634145080628849334e-01
4.940699928785229567e+00,-7.053384001193951924e-01,4.234873888321912361e+00,8.444250411635407794e-01
5.770825989237752474e+00,-9.373036930596765348e-01,3.921125528502697133e+00,8.832441675393429836e-01
6.546177675722099742e+00,-1.226540101200277677e+00,3.614375273363464203e+00,7.694038081676031204e-01
7.226386897448152880e+00,-1.582899293881335323e+00,3.342615541624143205e+00,5.343082001163921291e-01
7.800198033072968329e+00,-1.989505285018689618e+00,3.133838752004665551e+00,2.512338965445222172e-01
8.319272747169577542e+00,-2.510591630465642599e+00,3.016037323224960431e+00,3.532976670156706689e-02
