-1.290000000000000036e+00,-1.080000000000000071e+01,5.000000000000000000e+00,0.000000000000000000e+00
-1.694487504832666636e+00,-9.890619836238052187e+00,4.938183408660154150e+00,1.400590202572673908e-02
-1.890507234200969666e+00,-8.938787529820340083e+00,4.771395247120571170e+00,4.361699592786873192e-02
-1.885953702556985467e+00,-8.005997004828627084e+00,4.527627934101180252e+00,7.371272311809812239e-02
-1.638936013719591189e+00,-7.157678474777729782e+00,4.234873888321912361e+00,9.382500457372644487e-02
-1.187800193415564198e+00,-6.467547627435566326e+00,3.921125528502697133e+00,9.813824083770450457e-02
-7.692671760925757773e-01,-5.857635880543281992e+00,3.614375273363464203e+00,8.548931201862242091e-02
-5.611032133149841394e-01,-5.227460838085221440e+00,3.342615541624143205e+00,5.936757779070994667e-02
-6.941186970269512813e-01,-4.678458643675872608e+00,3.133838752004665551e+00,2.791487739383569089e-02
-1.136816512460889328e+00,-4.370440840234638635e+00,3.016037323224960431e+00,3.925529633507895966e-03
