0.000000000000000000e+00,3.035683631896972656e+00,8.982526262582238630e+00,-8.854994469668977075e+00
5.000000000000000000e+00,2.900742530822753906e+00,8.982526262582238630e+00,-8.854994469668977075e+00
1.000000000000000000e+01,2.930274724960327148e+00,8.982526262582238630e+00,-8.854994469668977075e+00
1.500000000000000000e+01,2.801347494125366211e+00,8.982526262582238630e+00,-8.854994469668977075e+00
2.000000000000000000e+01,2.802742242813110352e+00,8.982526262582238630e+00,-8.854994469668977075e+00
2.500000000000000000e+01,2.772270917892456055e+00,8.982526262582238630e+00,-8.854994469668977075e+00
3.000000000000000000e+01,2.718163967132568359e+00,8.982526262582238630e+00,-8.854994469668977075e+00
3.500000000000000000e+01,2.741891860961914062e+00,8.982526262582238630e+00,-8.854994469668977075e+00
4.000000000000000000e+01,2.727982997894287109e+00,8.982526262582238630e+00,-8.854994469668977075e+00
4.500000000000000000e+01,2.704894304275512695e+00,8.982526262582238630e+00,-8.854994469668977075e+00
5.000000000000000000e+01,2.708091259002685547e+00,8.982526262582238630e+00,-8.854994469668977075e+00
5.500000000000000000e+01,2.657769203186035156e+00,8.982526262582238630e+00,-8.854994469668977075e+00
6.000000000000000000e+01,2.680479049682617188e+00,8.982526262582238630e+00,-8.854994469668977075e+00
6.500000000000000000e+01,2.659096956253051758e+00,8.982526262582238630e+00,-8.854994469668977075e+00
7.000000000000000000e+01,2.706757307052612305e+00,8.982526262582238630e+00,-8.854994469668977075e+00
7.500000000000000000e+01,2.689992666244506836e+00,8.982526262582238630e+00,-8.854994469668977075e+00
8.000000000000000000e+01,2.649365663528442383e+00,8.982526262582238630e+00,-8.854994469668977075e+00
8.500000000000000000e+01,2.649856805801391602e+00,8.982526262582238630e+00,-8.854994469668977075e+00
9.000000000000000000e+01,2.634455204010009766e+00,8.982526262582238630e+00,-8.854994469668977075e+00
9.500000000000000000e+01,2.611398458480834961e+00,8.982526262582238630e+00,-8.854994469668977075e+00
1.000000000000000000e+02,2.662908315658569336e+00,8.982526262582238630e+00,-8.854994469668977075e+00
1.050000000000000000e+02,2.687086582183837891e+00,8.982526262582238630e+00,-8.854994469668977075e+00
1.100000000000000000e+02,2.640864610671997070e+00,8.982526262582238630e+00,-8.854994469668977075e+00
1.150000000000000000e+02,2.654718637466430664e+00,8.982526262582238630e+00,-8.854994469668977075e+00
1.200000000000000000e+02,2.677395582199096680e+00,8.982526262582238630e+00,-8.854994469668977075e+00
1.250000000000000000e+02,2.661855697631835938e+00,8.982526262582238630e+00,-8.854994469668977075e+00
1.300000000000000000e+02,2.687806844711303711e+00,8.982526262582238630e+00,-8.854994469668977075e+00
1.350000000000000000e+02,2.672060728073120117e+00,8.982526262582238630e+00,-8.854994469668977075e+00
1.400000000000000000e+02,2.686123847961425781e+00,8.982526262582238630e+00,-8.854994469668977075e+00
1.450000000000000000e+02,2.708240270614624023e+00,8.982526262582238630e+00,-8.854994469668977075e+00
1.500000000000000000e+02,2.680141210556030273e+00,8.982526262582238630e+00,-8.854994469668977075e+00
1.550000000000000000e+02,2.724970817565917969e+00,8.982526262582238630e+00,-8.854994469668977075e+00
1.600000000000000000e+02,2.749467372894287109e+00,8.982526262582238630e+00,-8.854994469668977075e+00
1.650000000000000000e+02,2.773259401321411133e+00,8.982526262582238630e+00,-8.854994469668977075e+00
1.700000000000000000e+02,2.779447793960571289e+00,8.982526262582238630e+00,-8.854994469668977075e+00
1.750000000000000000e+02,2.800429344177246094e+00,8.982526262582238630e+00,-8.854994469668977075e+00
1.800000000000000000e+02,2.825510025024414062e+00,8.982526262582238630e+00,-8.854994469668977075e+00
1.850000000000000000e+02,2.861655950546264648e+00,8.982526262582238630e+00,-8.854994469668977075e+00
1.900000000000000000e+02,2.839014053344726562e+00,8.982526262582238630e+00,-8.854994469668977075e+00
1.950000000000000000e+02,2.883495807647705078e+00,8.982526262582238630e+00,-8.854994469668977075e+00
2.000000000000000000e+02,2.942785739898681641e+00,8.982526262582238630e+00,-8.854994469668977075e+00
